Unnamed: 0.1,Unnamed: 0,filename,url,description,type,filepath,scraped,old_filename,old_filepath,height,width,channels,landscape,text,lang_code,lang_conf
857,1157,img_0001157.jpg,,,memo,./final/img_0001157.jpg,0,,./rvl.cdip/memo/2022242765.tif,1000.0,782.0,3.0,0.0," Ju lane-l 214 : 1 Dr. R. B. Seligman H. B. Merritt and J. D. Hind Change of Tobacco Pectin During Aging June 17, 1966 As noted in your note of April 19, we intend to pursue this matter further. Our present plans are to obtain of green tobacco at the end of this current crop year samples and follow. these samples through aging, etc. Thus, nothing of particular interest or importance will be done until we can obtain the green tobacco to start the study. This will study be of long duration. HBM:gjm fislhece A ar L hileee ches hupyt Ssery Lel Nleau Aee Y lu hun e dee ehs / Aahs yel- ndfhoae 1 Zrt jedh mhib.syphonts C66-00642",en,0.8479383587837219
858,1158,img_0001158.jpg,,,letter,./final/img_0001158.jpg,0,,./rvl.cdip/letter/505027324_505027325.tif,1000.0,778.0,3.0,0.0," S de cheche UNIVERSITE sur ram DE SHERBROOKE - 1 - Aaet 983 Dr. Richard L. Lehaan The State University of Nev Jersey RUTGERS. college of Emeineerine.Dest.of ceranics. Brett and Bouser. r000.JUSCh CAAPUS. P.0. Box oY.Piecatowsu. Nev Jersey 00034, U.S.A. Dear Dr.Lehaan. 1an pleeneo to send vou the results of analyuis reqveired He have run TG/DTG.FTIR of sol1d. evoived gas analvsis As you can see from the TG/DTG results the sample los: weight in two stems 1110.182). The first one betveen 25c to 173= and the second one betveen 170c to 40dc with total weight losses FTIR seectre of solid (saaple es recesved) using KEr Pellet method SNOVS the presence of elycerin (fig.3). The gos and condensed 1iauid evoived trom the sample heating between 25c to 400E have been collected separately 18 The sas mart FTIR spectra shovs the follouing vibra-ice for the sample(DP-131 50/30 33 DP-131116 MESHI. between 25c to *O0C. of *-53%. vas cell and on a P.V.C. neabrane. banos: (FIG.4) 0-H 2700-3000 CH-1(W) co2 3700 : 2400 . 700 C-1(VS) co 2150 CH-ICW) C-0 1738 CH-J(51 HCO 3300  2000 * 1300 CH-1(5) C-0 4i0 CH-1(W) He centiso se several bends with wees intensities 4",en,0.6514118313789368
859,1159,img_0001159.jpg,,,scientific_publication,./final/img_0001159.jpg,0,,./rvl.cdip/scientific_publication/50515990-6006.tif,1000.0,754.0,3.0,0.0," Sept. 1, 1995 J.Immunology Identification and Localization of a Developmental Stage- Specific Promoter Activity from the Murine A5 Gene' Jun Yang, Michele A. Glozak, and Bonnie B. Blomberg Department of Microbiology and Immunology, University of Miami School of Medicine, Miami, FL 33101 The A5 protein is expressed in pre-B cells in association with VpreB and u-heavy chains, and is critical for differentiation to the B cell stage. Pre-B cell-specific expression of the. A5 and VpreB genes is regulated at the level of transcription initiation. In this report, we have identified several DNase 1-hypersensitive sites 2.5- to 6.0-kb downstream of the A5 gene, which are present in the pre-B cell line 70Z/3, but not in the myeloma cell line J558L. These sites, however, were shown to have no transcriptional enhancer activity as measured by transient trans- fection. Enhancer activity was identified within a 361-bp fragment (-296 to +65, where +1 is the major 5' transcription initiation site) upstream of the mouse A5 gene. This activity is orientation and position independent, and is also tissue and differentiation stage specific (active in pre-B but not B and T cells). Deletion constructs indicate that three adjacent areas (-210to -169, -153 to -64, and -64 to -22) are all necessary for enhancer activity. Pre-B cell-specific promoter activity was shown to reside within the -219 to +109 fragment. Basal promoter activity resides within the -64 to +109 fragment, but is not tissue specific or stage specitic. A negative element within the -101 to -64 region is active in all lymphoid cell lines tested and therefore cannot by itself be responsible for the tissue and stage specificity. The data indicate that the elements responsible for the enhancer activity. (-210 to -22) are part of the A5 gene promoter and likely confer the tissue and stage specificity via positive elements within the -210 to -22 region. The Journal of Immunology, 1995, 155: 0000-0000. he stages of B cell development are characterized been identified on the surface of uH chain-negative pro-B T by successive rearrangements of gene segments of cells (9, 10) in association with a 130-kDa protein (10). Ig heavy (H) and light (L) chain loci and by se- The A5 gene plays a critical role in B cell development, as quential acquisition of cell surface Ags. Two of these mol- the targeted disruption of this gene resulted in mice that ecules, A5 and VpreB, which can form a surrogate Ig L showed a block in B cell development at the large pre-B chain, are transcribed only in murine pro-B and pre-B cell stage and significant reduction in the number of ma- ogy to the JA and CA L chain gene segments within the 3' in pro- and pre-B cells is controlled at the level of tran- part of exon 2, the intron between exon 2 and exon 3, and scription initiation (12, 13). which involves the interaction gcnes can form an L chain-like structure and be expressed promoters and enhancers. The A5 and VpreB promoter re- on the surface of pre-B cells in association with lg pH gions differ from those of phe conventional cells, but not in mature B cells, plasma cells, or other ture peripheral B cells (11). lineage cells (1-5). The A5 gene shows sequence homol- The selective expression pattern of A5 and VpreB genes exon 3 The (6). proteins chains Received 7, 1995. encoded of chain 8 deletc lym- the except in has A by the A5 and VpreB botween transacting factors and the cis-clements such as A EL 14). genes include mb-I (15), an initiator clement that deter- (7, 8). In addition, the A5/VpreB complex has also genes in that they lack a TATA element, which determines a clode the transcription initiation site, and both genes contain multiple transcription initiation sites (12, Other are also observed in these genes (15, 16, 18), which contains gene, The promoter activity of the mouse 7 for publication November 17, 1994. Accepled for publication June phocyte-specific, TATA-less The costs of pubiication of this article were defrayed in part by the payment of B29 (16), terminal dcouynucieuayltansterase (TaT) page charges. This article must therefore be hereby marked advertisement in (17), and CD19 (18). Multiple transcription initiation sites Address correspondence and reprine requests to Dr. Bonnie B. Blomberg, mines the transcription initiation site (17). accordance with 18 U.S.C. Section 1734 solely to indicate this fact. This work was supported by Grants A132138. and A121870: from the National TdT Department of Microbiology and immunology, R-138), University of Miami School of Medicine, P.O. Box 016960, Miami, FL: 33101. yamha chloramphenicol acetyl transterase; Tal, terminal deonynucleotidylrans- ferase; Em, heavy chain intronic enhancer; EuP, A TLC,This layer Institutes of Health. been shown to be responsible fori its pre-Baspecific VprgB! gene expres- celi protein (EBB-1) can bind to the promoter region and is Abbreviations used in this paper: H, heavy (chain)jL, light (chain); CAT, sion (12). An carly B tymphocyte-specific, DNA-binding chronefogrephy. of Immunologists Copyright o 1995 by The American Ed:Please aheck INane 117-/4 lin legenos 0022-1757195/502.00",en,0.9108928442001343
860,1160,img_0001160.jpg,,,presentation,./final/img_0001160.jpg,0,,./rvl.cdip/presentation/0011983673.tif,1000.0,762.0,3.0,0.0," DNA PLANT ECHNOLOGY CCRPORATION B&W/DNAP QUARTERLY REVIEW MEETING OCTOBER 23, 1990 576102973",en,0.7305344939231873
861,1161,img_0001161.jpg,,,budget,./final/img_0001161.jpg,0,,./rvl.cdip/budget/85201117.tif,1000.0,754.0,3.0,0.0," 99991 o amos o o o e M wooN 45 o a oF 0 a a o o o y o of N of jo U R ihn ootA 5 OONNE PAN aE A 0 o m e wV oS Om M3 IN 5 o mo o o o mi on l - o o o 0o ""o M8 MM PrN a o P9090 a 3 aE n ai o o oob o NN o A o o",pt,0.1598653942346573
862,1162,img_0001162.jpg,,,questionnaire,./final/img_0001162.jpg,0,,./rvl.cdip/questionnaire/2070381886.tif,1000.0,754.0,3.0,0.0," YARDMARK SURVEY (1) ONE SPONSOR PER CATEGORY appeared at various times throughout your round. Check the one sponsor name that appeared in each category. Computer-1 Dell Automobile_L Cadillac Stock Market_ JNASDAQ L - Compaq LJBMW L INYSE L1 AT&T L) IBM L Lincoln JAMEX I SPRINT Long Distance TelephoneJMCI insurance/fimandall- American Express IL 1 Prudential L- - Travelers (2) Ifound the sponsor information tastefully presented: [-] True L--] Yes [--] False LJ No (3) Did you enjoy using Yardmark? (4) When did you read the Yardmark screen? (PLEASE CHECK ALL THAT APPLY) L] When Planning my Tee Shot. L] When Checking my Length of Drive. L-] When the cart was Moving Between Shots and Holes LJ When Checking Distance to Water and Sand Hazards. [] When Checking ""To Center of Green"" Yardage. THANK YOU FOR PARTICIPATING, WE WOULD APPRECIATE YOUR COOPERATION WITH A BRIEF (2 MINUTE) FOLLOW-UP BY PHONE NEXT WEEK MAY WE CALL YOU? (Phone number here if OK): (Your first name) : (Best time to call you) : PLEASE DESCRIBE YOURSELF a & Sex: LJ Male L--] Female Age: -118to 34 135t044 [--145to54 [155+",en,0.8565654158592224
863,1163,img_0001163.jpg,,,scientific_report,./final/img_0001163.jpg,0,,./rvl.cdip/scientific_report/2501581246_2501581272.tif,1000.0,794.0,3.0,0.0," INBIFO Institut fur biologische Forschung : Koln ADDENDUM I 63 GD171 TR) A8 (PWE) PAGE 0-6 ABBREVIATIONS (a,b) ABT BW (F) (I) .LT. M (M) N NAD P PY RT (S) SD SOP American Board of Toxicology fe 29.Aaifs body weight : f final dissection interim dissection /: : 1 less than : . arithmetic mean moribund state CHOL.-SUPPL.: cholesterol-supplemented diet : number of individual values - nothing abnormal discovered probability of receiving the value of the test statistic or a more extreme value of the test statistic, if the null nypothesis holds team Pathology - room temperature ""spontaneous"" death standard deviation standard operating procedure (a) in addition to those, which are explained immediately on the (b) Units of measureare given in accordance with SI-norms (Système same page International d'Unités). 2284",en,0.6465555429458618
864,1164,img_0001164.jpg,,,memo,./final/img_0001164.jpg,0,,./rvl.cdip/memo/tob14925.70.tif,1000.0,765.0,3.0,0.0," April 23, 1992 MEMORANDUM TO: FROM: - Martin Gleason carol okgio Hrycafix Jamie Moeller has set up a half-day training session for me with Jack Franchetti the morning of Wednesday, May 6. Jamie advises that since Jack will be in town for training May 7, he will split the expenses between us and the other client. The cost will be approximately $ 1,300.00 ($ 1,200.000 in professional fees and $ 100.00 to cover half of the travel costs.). CONFIDENTIAL: TIMN 388351 MINNESOTA TOBACCO LITIGATION",en,0.9261600971221924
865,1165,img_0001165.jpg,,,advertisement,./final/img_0001165.jpg,0,,./rvl.cdip/advertisement/517500311+-0311.tif,1000.0,754.0,3.0,0.0," THE LOWEST Marlym BY MARILYN vos SAVANT OVERSHADOWSTHEM ALL. Afreg fell inte a well 321 foet deep. Eack day he) Jumped two foet mp the side wall and slld back down one foet eack 7mg. 6mg. 4mg. 3mg. night How many days did It take thef fregt to) jump out ofthe well? HrisD. Girolamno, Souah Orange, NJ I'm aware that my answer is going to drive everyone crazy, but I'm going torisk it anyway: It will takel him 30 days. To explain, let's suppose that. the welli is only: 21 foet deep. How many days will it takel him to jump out? Less than one, because he can land at thel bottom, thenj jump upt to the edge and climb right out without sliding back at all. If the welli is3 foet deep, bowever, he'll jump up 2 foet and slide down onc during the: first 24-bour period, then) jump out when the next day arrives, with only. one full day behind him. If the well is41 foct deep, t'u take him two days, and so 00.. the number of days always being two less than the feet. Ithink we're a d et leypoorites! Wnot, wley de people anys ss loney isa't evorytking, - when, i rea V, somey ls all that sooms te cencern today's seclety? N.. Stevens, Youngstown, Ohlo Ithink people who don'th have money say it bocause they bope it's true, and people wbo do have money say kt because they knowi it's true. Wly aren'tthe worid's sople In leadership positions? tsdismally gloony to witness so any courtries govormments, ours, incleding composed of persons of mediocre mentality. K. Chinn, Oakland, Calif. Many countries don'thave an altemative leadershipi is determined byf force. Here, bowever, where we dohave a choice, elections oftea MMEPPARDA.MABNDIONES NOW 9 2mg. NOWISLOWEST ablest U.S.Gov't. method. By testing Competin wi It nfact aiter te i TEFC Fuport er FiCeted BO: les tent as a Klet ta aE a ricoint, cur POX RE MENTHOL: la wur m sotre, = dymte FIC Apon JNL E BOX1 DUr lan tanl a51 10 ten 006 n soine SOFT PICXI m AUR 2ag wezes nioint SOFT NOX B MONTHOL: n wa a a. pr ngna Y Women Result May in Fetal Weight SURGEON GENERAL'S WARNING: Smoking Injury, Premature Birth, And Low Birth By Pregnant y AICR mtod HRE. 2 de RL ma RONT, PMRADE MAGAZINE *SEPTEMBER 18,1 1988-PAGE19 MACON TELEGRARN € NEw'S",en,0.8576744198799133
866,1166,img_0001166.jpg,,,scientific_report,./final/img_0001166.jpg,0,,./rvl.cdip/scientific_report/2023170769_0778.tif,1000.0,754.0,3.0,0.0," TRENDS IN SMOKING MATERIALS FIRES: 1993 UPDATE By Philip Schaenman Patricia Frazier TriData Corporation Arlington, Virginia April 1993 ",en,0.6446728706359863
867,1167,img_0001167.jpg,,,news_article,./final/img_0001167.jpg,0,,./rvl.cdip/news_article/ti16800588.tif,1000.0,754.0,3.0,0.0," GULF COAST GROCERY JOURNAL HOUSTON, TX MONTHLY 2,000 MARCH 1996 2976 BURRELLES cS Lew.. NACS JOINS COALITION AGAINST TOBACCO SALES TO MINORS 82021 At: a December nationai press conference, the National Association of Convenience Stores (NACS) and the nation's largest retailer and wholesaler trade groups launched the most comprehensive effort to date to prevent tobacco sales to minors. The partnering groups, who represent more than 150,000 retailers nationwide, will work together through the Coalition for Responsible Tobacco Retailing (CRTR) with' support from tobacco manulacturers. The primary function of CRTR, a non-profit orga- nization, is to provide training and educa- tional materials to retailers. To carry out this mission, the Coalition has established the Responsible Tobacco Retailer Program : or ""We Card"" program.  In the next few months, CATR will ship, ""We Card"" kits to retailers who request them to feature the logo. The kits are troe of charge With more than 25 million tobacco trans- actions a day in the convenience store industry, it is imperative that our store employees have an array of tools that will assist them in preventing tobacco sales to minors,"" said Fred Higgins, NACS Chairman of the Board and Chaiman and CEO of Minit Mart Foods (Bowling Green, KY). ""As a retailer, I can attest to the fact that my store employees are on the front lines in preventing tobacco sales to youth. Regardless of whether a minor is using an altered ID or an adult is purchasing tobacco for a minor, our commitment is to ensure that these illegal sales are not made. This industry-wide program provides retailers with everything they need to prevent tobac- cO sales to minors including specific state laws and guidelines wherever a store owner For more information on the program or to request the free store signage and training materials, call NACS fax 1-800-555-4833 * and key in document #226. lanian Id... for all retailers. operates."" TI1680-0588",en,0.8976080417633057
868,1168,img_0001168.jpg,,,questionnaire,./final/img_0001168.jpg,0,,./rvl.cdip/questionnaire/13484785.tif,1000.0,762.0,3.0,0.0," Laurence, Charles & Free, Inc. RESPONDENT'S NAME: ADDRESS: CITY/STATE: INTERVIEWER: Hello, I am American Tpbacco Company Lucky Strike Filter January 19, : 1983 PHONE #:( DATE: TIME BEGAN: TIME ENDED from a national opinion polling company. We are conducting a brief survey in your area and 1. First, are you or someone in your household, an adult male 21 years or I would like to ask you a few questions. older? YES.....1 CONTINUE INTERVIEW) NO... 2 DETERMINE IF THERE ARE ANY QUALIFIED RESPONDENTS-IF AVAILABLE, REINTRODUCE YOURSELF & CONTINUED. IF NOT AVAILABLE TERMINATE & RECORD BELOW ERASE AND REUSE SCREENER) TERMINATE Q. 1. : NO ADULT MALES IN HOUSEHOLD 01 02.03 04 05 06 07 08091 1011.121314 15 16.17 18 1920 1. Do you, or any members of your family, work for...(READ LIST) YES NO 1 2 1 2 1 2 1 2 An advertising agency A market research company A manufacturer, distributor or seller of beverages, tobacco or toiletry items ? IF YES TO ANY, TERMINATE AND RECORD BELOW. TERMINATE Q. 1b. SENSITIVE INDUSTRY 01 02 03 04 05 060708001011121314151617181920 lc. Have you participated in a marketing survey or group discussion in the last 3 months? YES....1--(TERINATE AND RECORD BELOW - ERASE) NO......2 AND REUSE SCREEN) TERMINATE lc. - PAST PARTICIPATION 01 02 03040 05 0607 080910111 E21314151617181920 2. Which age group best describes your age? (READ LIST) 21-27.. 28-34.. ELIGIBLE FOR GROUP I - CONTINUE) 2 ELIGIBLE FOR GROUP II CONTINUE) REUSE SCREENER) 35 or older..3 (TERMINATE& RECORD BELOW. ERASE & TERMINATE Q.2 - 35 OR OLDER OVERQUOTA Q.2 21-27 YEARS OVERQUOTA Q.2 28-34 YEARS 01 02 031 04 05 06 071 080910111 R21314151617181920 01 02 0304 05 06 07 08 09 10111 12131415 1617181920 01 0203 04 05 06 07 08091011 1213 141516171819.20 990268957 PRODUCED FROM B&W WEB SITE",en,0.7171669602394104
869,1169,img_0001169.jpg,,,questionnaire,./final/img_0001169.jpg,0,,./rvl.cdip/questionnaire/0011567477.tif,1000.0,762.0,3.0,0.0, JOB NUMBER: VERSION NUMBER: QUALIFYING BRAND: K918 63 Salem FT 85MM Kool FT 85MM Newport FT 85MM SEX: AGE: Male Female 21-35 36+ 272 252 90681 1ST PACKS PLACED: 2ND PACKS PLACED: PACK BOTTOM CODE: 465917266,en,0.7843077778816223
870,1170,img_0001170.jpg,,,file_folder,./final/img_0001170.jpg,0,,./rvl.cdip/file_folder/2075394765.tif,1000.0,754.0,3.0,0.0, -,it,0.4565078020095825
871,1171,img_0001171.jpg,,,handwritten,./final/img_0001171.jpg,0,,./rvl.cdip/handwritten/518140324+-0326.tif,1000.0,754.0,3.0,0.0, (-221-97 To - Whom t mard CENCUUN o O 3s sjust wonduing 4 yau wial be hasers agm MONE chtacep tottotthe Salemn LPC Sypnbolo comnd out Soon CEns - Ta wluing - 9m ALiso sasingthem and hae a lot! Thank- you DEY much. Josi ARATA 383 - WASHIOKTON AE. 30S ELyees - OHID 4035 un o N,en,0.3031655550003052
872,1172,img_0001172.jpg,,,invoice,./final/img_0001172.jpg,0,,./rvl.cdip/invoice/506077664+-7664.tif,1000.0,754.0,3.0,0.0," PRODUCTION ESTIMATE TATHAM-LAIRD & KUDNER CLIENT: R. J. REYNOLDS TOBACCO cO. PRODUCT: Direct Marketing MEDIA: Direct JOB DESCRIPTION: Salem Volume Coupon Book PAGE: 01 DATE: 9/10/84 ESTIMATE NO.: D4-MD-0153 JOB NO.: RJ 42106 7 Response with Bounceback - October 9/10/84 ORIGINAL ESTIMATE $625.00 750.00 950.00 83,733.00 113.00 28,600.00 $114,771.00 EXPENSE CATEGORY Photostat Typography Mechanical Printing Sales & Use Tax Post tage REVISED ESTIMATE ACTUAL CHARGES CODE BTA BWA BXA CLA CTA CWA TOTAL BTA BWA BXA CLA CTA CWA DIFFERENCE 25 Headlines, Body Copy and TGN's Original Boards 260M, 6 X 38, fold to 6 X 3 7/8, 80# MBW CTD, 7/7 Photostats and typography taxed at 8.25%; remainder not taxed 260M, at 11e Third Class Bulk NOTE: Quantities shown on TLK Purchase Orders, Supplier Invoices, and TLK Billing will reflect factors of approximately 5% for allowable press overruns. € a The above estimated costs include these tactors. 33 350 8w- 04-92-6000-8034-855 - 8412.) AUTHORIZED BY: W.K. Neher Quadruplicate",en,0.7055058479309082
873,1173,img_0001173.jpg,,,scientific_publication,./final/img_0001173.jpg,0,,./rvl.cdip/scientific_publication/2023436126_2023436134.tif,1000.0,777.0,3.0,0.0," SYMPTOMS AND THE MICRO-ENVIRONMENT IN THE SICK BULLDING SYNDROME: A PILOT STUDY 000598 M.J. Hodgson, M.D.. M.P.H. P.Collopy, M.E., C.I.H. ASHRAE and SOEH Member ABSTRACT et al. (1987) investigated the frequency of complaints in 43 In a cross-sectional investigation in one building, office building built over the last 50 years with a validased complains associated with the ""sick building syndrome' questionnaire. The symptoms were more common in build- were measured on a linear analog scale questionnaire. ings where the ventilation system also provided cooling and Ar the: same ame, the micro-environment (environmental humidification. irrespective of the age of the buildings. A characteristics in the breathing zone rather than area direct relationship between the level of complaints and air samples) was characterized by measunng temperature, quality parameters was not described. Skov et al. (1987) ex- relative humidiry, respirable suspended particulates, car- amined indoor air quality symptoms in 14 modern Danish bon dioxide, noise level, lighting inuensiry, relative har town halls and 14 older control buildings. The level of symp midiry, and airflow. No relationship was seen berwveen toms was related to a ""Reecing"" factor (carpets, upholstery. the degree of sympioms and age, education, or duration and horizontal surfaces) cad the ""macro-molecular compo- of employment ar the building or time. spent in the build- nent"" of dust. They alo demonstrated a relationship between ing on a daily basis. Statistically, complaints were the number of hours spent photocopying and using carbonless significanty more frequent among smoking men. Envi- copy paper and the level of complaints. Other sudies have ronmental characteristics associated with the increased demonstrated thar ergonomc aspects (Stellman et al. 1985) complaint levels in this group included decreased airfow and psychodynamic factors (Row'and et al. 1984) contribute models, there was an association benween respirable. as- cause of complaints in the sick building syndrome by mea pended particulates and the levels of boch mucous mem- suring symptoms and environmental exposures. Robertson et brane and systemic complaints. Satisfaction with the al. (1985) were unable to demonstrate any measurable dif. thermal envirorment as predicted by percepcion of dnaft ferences in the concentrations of eavironmental pollutants did nor clearty contribute to the degree of symptoms, between rooms in a mechanically and a naturally ventilated although regression models did suggest thar complaints building. They studied the rooms with the highest comple were nor independent of thermal parameers. Liphaing rates and used area samples. Skov et al. (1987) did demon- insensiry MEs also associated wich complaints. Future strate a relationship between symptoms and both ares sm sudies of the sick building syndrome should examine ples measuring dust and a ""macro-molecular"" traction, again velociry and increased levels of respirable suspended par. to indoor air quality complaints. riculates and dry-bulb semperature. In regression Several studies have attempted to identify the actual multiple aposure simultancously and include prycho in area samples. social measures to identify predictors of complaints in Area samples in buildings may not be representative of the exposures in different points in single rooms. Physical characteristics such as windows and partitons, compulens, and shelving may infuence air currents. Radiant heat may indoor spaces. INTRODUCTION Complaints termed the ""sick building syndrome"" have lead to uneven distribution of pollutants. Finally. most pol- led to numerous investigations in the last 15 yean. They are Nutants resuk from point sources, s0 they will be diluted as a thought to occur primarily in newly constructed otlice build- subject is farther removed from the source. The micro :a ings and, at least in the past, were thought to be due to vironment around desks and within cubicles may have very inadequate ventilation (Melius et al. 1984). Nevertheless, a different exposure characteristics than the macro-enviroe wide variety of causes have been identibed in specitc settings, ment of a building In addition, all applied occupational and inctuding inadequate temperature and relative bumidity co0- environmental health research that attempes to relate dose 10 trol, noise, lighting. vibration, volatile organic compounds bealth effects suflers from the problem that dose is generally and formaldehyde. microorganisms, enviroamental sobecco measured at several points in time and then extrapolated to smoke, pesticides. dust. entrainment of vehicle exhaust or allow development of exposure classifications over decades spent and contaminated air and boiler fumes. fibers released while most health effects are measured as a single resuk of N from duct linings. and otice machine ofigases and odors these chronic exposures. Where the vanability of sampling - A group of investigators from Great Britain (Finnegan where the level of symptoms may change not merely trom a et al. 1984) suggested that these complaints were related pri day to day but from hour to hour. such a strategy most fail (Robertson et al. 1985) was unable to identify differences in attempted to characterize air-quality parameters in the micro- wet-bulb globe temperature. dry-bulb temperature (temper- environment and set these characteristics in relation to the N ature). relative humidity. air velocity. formaidehyde. or pos level of individual complaints at a given point in time. This itive or negative ions between several rooms in a building report presents results of a cross-sectional investigation of a with natural and a building with mechanical ventilation, problem building using . self-administered. linear analog. where both t of rooms had high levels of complaints. Burge sell-assessment questionnaire to record shon-term ymptom M.J. Hedges : Anstant Professor of Medicine and of Industrial and Environmental Health Sciences at the Unrveruty of of Medicine and Public Heahh. P. Collopy : Director. Enviroomental Heahh and Salery. Camepe-Mellon Univeruty. Pirtsburgh. Pittaburgh PA. (Kreiss and Hodgson 1984; Hodpson and Kreiss 1966). manly to mechanical ventilation. The same proup of authors results is greater than the dinierence in average samples, and No investigations in the peer-reviewed literature have a Schoots 9 Ailicerj j IR/yC/3 3usp",en,0.9220290184020996
874,1174,img_0001174.jpg,,,email,./final/img_0001174.jpg,0,,./rvl.cdip/email/528023163+-3163.tif,1000.0,754.0,3.0,0.0," RJR CONFIDENTIAL To: Phil Robchewski From: Ed Hardman Subject: Doral Pricing Strategy Date: June 14, 1995 This documents a revision we need t0 make asap to the decision rules for determining whether Doral is on/ofl strategy. In response t0 increascd GPC promotion activity, Doral's ceiling has becn increased to $3.00 in 9 regions, cllective June 1. Attached is a copy of the mcmo from Cliff to Andy detailing the changc. I've summarized it for our purposes below. In 9 regions, increasc the Doral ceiling to $0.30/$3.00 in all outlets. These regions arc For all remaining regions, kcep the cciling as is. That is $0.20/$2.00 in all outlets Makc this cffective in the data for next Saturday's update. Iunderstand it is not possible to rerun the back data lo make this effective for the first two wccks in June in Thc timing on this revision appcars lo be opcn. Please keep thesc revised cciling levcls for Doral in placc in the affected regions until further notice. Itis possible and even MWSA, Northern and Southern Calilornia, and Seattle. except CO's, where the cciling is $0.30/$3.00. the trended reports currently under devclopment. likcly that other regions may be added to this list in the future. Ed Ed Hardman CC Business Information and Analysis Bill Whitlatch/Jerry Moorc/Bill Proctor/Kathleen Gallivan/lim Adams/ Janic Marshall/Frank Beck/Frank Petto/Steve Zitta/Peggy Fulk/Cindy Bingham I A FUR00000502003613 70019 5991",en,0.8626050353050232
875,1175,img_0001175.jpg,,,scientific_report,./final/img_0001175.jpg,0,,./rvl.cdip/scientific_report/2028464707_2028464711.tif,1000.0,777.0,3.0,0.0," PROJECT TITLE PERIOD COVERED WRITTEN BY : : : PROCESS DEVELOPMENT : MISCELLANEOUS APRIL JUNE 1984 BORGOGNON-D. (DIB) 1. RCB - CH 1.1. Status On May 18, a Marlboro, in which current RCB-CH and RCB-US were replaced by a sheet composed of 1008 ""in-house"" generated material (trial 31), was evaluated by panel A versus a current Marlboro. A slight preference was given to the trial (1). The analytical results of the two cigarettes were presented in the After this evaluation, a decision was taken to produce RCB-CH for several days with the same feedstock as in trial 31. last quarterly report. 1.2. Trials 1.2.1. Objectives To reproduce trial 31 (Lot 102) on a larger scale in a three This trial started on June 13 and had the following shift operation during 6 working days. conditions : Trial No. 35 408 Winnower stems 608 Production dust preparation. Trial No. 36 408 Winnower stems 608 Production dust Reduced additive formula with dry flavours The dry flavours had to be added manually per batch of slurry Reduced additive formula without dry flavours Several batches were produced using exactly the same conditions as. in trial, 35 but without the addition of dry_ N -Y 6 flavours. 1.2.2. Comments of these trials. No processing problems were encountered during the production The analytical work is in progress. 42",en,0.9690896272659302
876,1176,img_0001176.jpg,,,specification,./final/img_0001176.jpg,0,,./rvl.cdip/specification/504563997.tif,1000.0,776.0,3.0,0.0," erepiinitile alyticol information (detailed) Smoke_ Green Cured Non-Leaf Itemize: tantitative (all figures) Qualitative only_ Quotients or semi-quant. :ructural Formula Hol, Form. Kol. Keight Chem. Groups M.P Derivatives B.P pes of To5acco (all details) BURLEY TOBACCO CONTROL; BURLEY TOBACCO DENICOTINIZED; BURLEY TOBACCO AMMONIATED; BURLEY TOBACCO STEAMED xx.-Pharm. Inf. and other notes. XXXXXXXIRKX eference: RDR 2 1980 Green,. Charles R.; Michael F. Dube; Charles W. Miller; Freddie W. Best; Tonya M. Reavis EFFECTS OF STEAMING, AMMONIATION AND DENICUTINIZATION ON BURLEY TOBACCO AND SMOKE COMPOSITION. ROR, 1980, No. 2 April 15, 1980 40 pages ibliorraphy: rihere is not sufficient pace avallable for any of the entegories, usc reverse side, dentifyins carccorv (les), audurite ""over"" on this side.. Ligt nll answerable information. i",en,0.6806859374046326
