filename,url,description,type,filepath,scraped,old_filename,old_filepath
img_0000557.jpg,https://www.universpaie.com/wp-content/uploads/2019/06/bulletin-paie-calcul-salaire-net.png,Lire et comprendre son bulletin de paie - Univers Paie,paye,./final/img_0000557.jpg,1,img_0000312.jpg,./paye/img_0000312.jpg
img_0000558.jpg,https://www.sudeducation93.org/IMG/png/fiche_de_paie-page001.png,Lire sa fiche de paie - SUD Éducation 93,paye,./final/img_0000558.jpg,1,img_0000313.jpg,./paye/img_0000313.jpg
img_0000559.jpg,https://static.gerantdesarl.com/media/wysiwyg/fiches-pratiques/Gerantdesarl_2022-01-11_modele-paye-president-inferieur-plafond.jpg,Modèles de fiches de paye 2022 pour un Président de SAS ou de SASU - Gérant  de SARL,paye,./final/img_0000559.jpg,1,img_0000315.jpg,./paye/img_0000315.jpg
img_0000560.jpg,https://www.controledegestion.org/wp-content/uploads/2020/07/lire-une-fiche-de-paie.jpg,Lire une fiche de paie : ce qu'il faut savoir | ControledeGestion.org,paye,./final/img_0000560.jpg,1,img_0000316.jpg,./paye/img_0000316.jpg
img_0000561.jpg,http://chezveronalice.fr/wp-content/uploads/2020/01/fiche-de-paie-veronalice-199x300.jpg,Mise à jour fiche de paie - Chez Veronalice,paye,./final/img_0000561.jpg,1,img_0000317.jpg,./paye/img_0000317.jpg
img_0000562.jpg,https://media.ooreka.fr/public/image/ugc/496565-source-autogen-vertical-14559965.jpg,Feuille de calcul : Bulletin de paie (cadre),paye,./final/img_0000562.jpg,1,img_0000318.jpg,./paye/img_0000318.jpg
img_0000563.jpg,https://img.over-blog-kiwi.com/0/93/22/61/20180219/ob_accdb0_demarchesdigiposte.png,Attention ! Dématérialisation de la fiche de paie c'est pour très bientôt  ! - La CFDT chez CARREFOUR Market.,paye,./final/img_0000563.jpg,1,img_0000327.jpg,./paye/img_0000327.jpg
img_0000564.jpg,https://www.usinenouvelle.com/mediatheque/2/3/8/001008832_illustration_large.png,https://www.usinenouvelle.com/mediatheque/2/3/8/001008832_illustration_large.png,paye,./final/img_0000564.jpg,1,img_0000328.jpg,./paye/img_0000328.jpg
img_0000565.jpg,https://www.openwork.co/sites/default/files/capture_decran_2019-04-15_a_15.26.13.png,Comment lire une fiche de paie ? | OpenWork,paye,./final/img_0000565.jpg,1,img_0000330.jpg,./paye/img_0000330.jpg
img_0000566.jpg,https://www.gereso.com/actualites/wp-content/uploads/2021/04/cotisations-sociales-1024x421.png,Comprendre son bulletin de paie : les différentes rubriques les taux  assiettes et montants… - Le Blog GERESO,paye,./final/img_0000566.jpg,1,img_0000331.jpg,./paye/img_0000331.jpg
img_0000567.jpg,http://img.over-blog-kiwi.com/2/08/05/40/20170911/ob_34d11e_fiche-paie.jpg,Dasco : Décoder votre fiche de paie - SUPAP-FSU,paye,./final/img_0000567.jpg,1,img_0000336.jpg,./paye/img_0000336.jpg
img_0000568.jpg,https://www.daf-mag.fr/Assets/Img/BREVE/2017/12/323537/bulletin-paie-refait-beaute-1er-janvier-2018-L.jpg,https://www.daf-mag.fr/Assets/Img/BREVE/2017/12/323537/bulletin-paie-refait-beaute-1er-janvier-2018-L.jpg,paye,./final/img_0000568.jpg,1,img_0000337.jpg,./paye/img_0000337.jpg
img_0000569.jpg,https://creditargent.fr/wp-content/uploads/2021/12/reconnaitre-faux-fiche-paie.jpeg,FAUSSES Fiches de Paie en ligne: 4 Secrets | Crédit Argent,paye,./final/img_0000569.jpg,1,img_0000338.jpg,./paye/img_0000338.jpg
img_0000570.jpg,https://www.celge.fr/wp-content/uploads/2018/05/payfit-bulletin-paie.png,Logiciel de paie : 5 logiciels et leur modèles de bulletin de salaires |  CELGE,paye,./final/img_0000570.jpg,1,img_0000344.jpg,./paye/img_0000344.jpg
img_0000571.jpg,https://expert-remuneration.com/images/nouveau_bulletin_de_paie.png,Les 5 erreurs à ne pas commettre lors de la mise en place du nouveau  bulletin de paie dématérialisé,paye,./final/img_0000571.jpg,1,img_0000345.jpg,./paye/img_0000345.jpg
img_0000572.jpg,https://www.quickpaie.com/img/details-bulletin-de-paie.984f6e0b.jpg,Créez des bulletins de paie en 2 min : Téléchargement instantané,paye,./final/img_0000572.jpg,1,img_0000357.jpg,./paye/img_0000357.jpg
img_0000573.jpg,https://www.beaboss.fr/Assets/Img/BREVE/2018/9/333592/Prelevement-source-exemples-fiche-paie-pedagogique-F.jpg,Prélèvement à la source : exemples de fiche de paie pédagogique,paye,./final/img_0000573.jpg,1,img_0000358.jpg,./paye/img_0000358.jpg
img_0000574.jpg,https://img-0.journaldunet.com/LBHj8SfhgWcX-SEqsI9tyzMFQUk=/1500x/smart/9fc465d2f5b445fe9cc806131dab9a76/ccmcms-jdn/11101278.jpg,Le marché du bulletin de paie électronique décolle (un peu),paye,./final/img_0000574.jpg,1,img_0000361.jpg,./paye/img_0000361.jpg
img_0000575.jpg,https://www.cfdt.fr/upload/docs/image/jpeg/2017-12/bulletinpaiesimplification_grand.jpg,BULLETIN DE PAIE SIMPLIFIÉ POUR TOUS LES SALARIÉS EN 2018 | CFDT Transports  et Environnement,paye,./final/img_0000575.jpg,1,img_0000362.jpg,./paye/img_0000362.jpg
img_0000576.jpg,https://images.bfmtv.com/9vaYPrPqAV7AwHjMsXTegwAT-kE=/0x54:1024x630/640x0/images/-446696.jpg,"Fiche de paie: seul 1 salarié sur 4 a ""pleinement confiance"" en son  employeur",paye,./final/img_0000576.jpg,1,img_0000363.jpg,./paye/img_0000363.jpg
img_0000577.jpg,https://cmsphoto.ww-cdn.com/resizeapi/b9e29d6cc4eefebf5e5b2b7023fad6e2e8165422/3200/-1/,Fiche de paie de Mars: le complément 10E Exercice N,paye,./final/img_0000577.jpg,1,img_0000364.jpg,./paye/img_0000364.jpg
img_0000578.jpg,https://www.lyon-entreprises.com/wp-content/uploads/bulletin-de-paie-212x300.jpg,https://www.lyon-entreprises.com/wp-content/uploads/bulletin-de-paie-212x300.jpg,paye,./final/img_0000578.jpg,1,img_0000369.jpg,./paye/img_0000369.jpg
img_0000579.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrf4k9TgujfoI2PGzb3z-xXe-2-zXIPdd7Hg&usqp=CAU,fiche-de-paie - Trésor Info | Direction générale du Trésor,paye,./final/img_0000579.jpg,1,img_0000370.jpg,./paye/img_0000370.jpg
img_0000580.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzwqlr5h-xH45anrJSr8yQhTgZucnTO4248g&usqp=CAU,Pétition · Dématérialisation de la feuille de paie la CGT-Cheminot de  Montauban dit non ! · Change.org,paye,./final/img_0000580.jpg,1,img_0000371.jpg,./paye/img_0000371.jpg
img_0000581.jpg,https://assets.change.org/photos/0/lj/md/htlJmDHrhHcaFmo-800x450-noPad.jpg?1493998732,Pétition · Dématérialisation de la feuille de paie la CGT-Cheminot de  Montauban dit non ! · Change.org,paye,./final/img_0000581.jpg,1,img_0000372.jpg,./paye/img_0000372.jpg
img_0000582.jpg,https://www.tsi.com.tn/help/paie/drex_consultation_la_fiche_de_paie_custom_3.png,9.5.6. Consultation la fiche de paie,paye,./final/img_0000582.jpg,1,img_0000374.jpg,./paye/img_0000374.jpg
img_0000583.jpg,https://sas-sasu.info/wp-content/uploads/2021/05/SAS-SASU_paye-2022-president-superieur-plafond.jpg,Modèles de fiche de paie Président de SAS ou de SASU (2022),paye,./final/img_0000583.jpg,1,img_0000375.jpg,./paye/img_0000375.jpg
img_0000584.jpg,https://www.actusoins.com/wp-content/uploads/2021/10/revalorisation-salariale-des-soignants-la-fhf-cree-un-simulateur-pour-calculer-le-gain-sur-sa-fiche-de-paie.jpeg,Revalorisation salariale des soignants : la FHF crée un simulateur pour  calculer le gain sur sa fiche de paie - Actusoins actualité infirmière,paye,./final/img_0000584.jpg,1,img_0000376.jpg,./paye/img_0000376.jpg
img_0000585.jpg,https://cheminotscgtparislyon.fr/wp-content/uploads/2017/04/Encadre48537.jpg,DÉMATÉRIALISATION DE LA FICHE DE PAIE : LA CGT ALERTE ! - CGT Paris Gare de  Lyon,paye,./final/img_0000585.jpg,1,img_0000377.jpg,./paye/img_0000377.jpg
img_0000586.jpg,https://journaleco.net/wp-content/uploads/2021/09/Comment-modifier-une-fiche-de-paie.png,Comment modifier une fiche de paie - journaleco.net,paye,./final/img_0000586.jpg,1,img_0000378.jpg,./paye/img_0000378.jpg
img_0000587.jpg,https://bestpaye.fr/images/resource/banner-image-1.png,Bestpaye: Logiciel de fiche de paie en ligne (Bulletins de salaire),paye,./final/img_0000587.jpg,1,img_0000379.jpg,./paye/img_0000379.jpg
img_0000588.jpg,https://fac.img.pmdstatic.net/fit/https.3A.2F.2Fi.2Epmdstatic.2Enet.2Ffac.2F2021.2F06.2F02.2Fdef897d8-24f8-4543-b1ef-a4cf65b66ad8.2Ejpeg/850x478/quality/90/crop-from/center/focus-point/495%2C299/tout-ce-qu-il-y-a-a-savoir-pour-bien-comprendre-sa-fiche-de-paie.jpeg,Tout ce qu'il y a à savoir pour bien comprendre sa fiche de paie : Femme  Actuelle Le MAG,paye,./final/img_0000588.jpg,1,img_0000380.jpg,./paye/img_0000380.jpg
img_0000589.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZox_tlZT0kp27ONyj73wPKZLsbupd-M3Qnw&usqp=CAU,Gestion des fiches de paie bulletins de salaire en ligne,paye,./final/img_0000589.jpg,1,img_0000381.jpg,./paye/img_0000381.jpg
img_0000590.jpg,https://static.gerantdesarl.com/media/wysiwyg/Gerantdesarl_2020-02-05_modele_fiche_de_paye_journaliste_2020_4.jpg,Modèle de bulletin de paye 2020 pour un journaliste - Gérant de SARL,paye,./final/img_0000590.jpg,1,img_0000382.jpg,./paye/img_0000382.jpg
img_0000591.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRc9eA9orqO0XWDz7PxvVoHzRkW2Ek4N6RfbQ&usqp=CAU,Comprendre le haut du bulletin de paie.,paye,./final/img_0000591.jpg,1,img_0000385.jpg,./paye/img_0000385.jpg
img_0000592.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1GtMAU029di5eAzyi-cnm3quZufV9xZJvLA&usqp=CAU,Régularisation avec 24 fiche de paie pour un sans papiers en France,paye,./final/img_0000592.jpg,1,img_0000387.jpg,./paye/img_0000387.jpg
img_0000593.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTh_2yJTousrLh5Zq9ZaLs22zgNYtrVly8ZZOffMRZ3iYVibzc8Y9l_JpHun4We1xceMgI&usqp=CAU,Préparation du candidat au titre de gestionnaires de paie – Pastel Études,paye,./final/img_0000593.jpg,1,img_0000400.jpg,./paye/img_0000400.jpg
img_0000594.jpg,https://m.media-amazon.com/images/I/417GMmIOntL._AC_SX425_.jpg,Florilèges Design FG210028 Tampon Scrapbooking Carte Postale Beige :  Amazon.fr: Cuisine et Maison,carte postale,./final/img_0000594.jpg,1,img_0000000.jpg,./carte postale/img_0000000.jpg
img_0000595.jpg,https://www.lacarteraie.fr/803-tm_large_default/faire-part-mariage-bois-carte-postale-original.jpg,Faire-part de mariage - Carte postale impression,carte postale,./final/img_0000595.jpg,1,img_0000001.jpg,./carte postale/img_0000001.jpg
img_0000596.jpg,https://www.letelegramme.fr/images/2018/07/05/appli-des-cartes-postales-personnalisees_4044343.jpg,Multimédia - Appli. Des cartes postales personnalisées - Le Télégramme,carte postale,./final/img_0000596.jpg,1,img_0000002.jpg,./carte postale/img_0000002.jpg
img_0000597.jpg,https://products-images.di-static.com/image/anne-berest-la-carte-postale/9782246820499-475x500-1.jpg,La carte postale de Anne Berest - Grand Format - Livre - Decitre,carte postale,./final/img_0000597.jpg,1,img_0000003.jpg,./carte postale/img_0000003.jpg
img_0000598.jpg,https://postalie.com/wp-content/uploads/2021/04/carte-postale.jpg,Cartes postales en ligne - Postalie,carte postale,./final/img_0000598.jpg,1,img_0000004.jpg,./carte postale/img_0000004.jpg
img_0000599.jpg,https://cdn.boutique-monoi-tahiti.com/upload/catalogue/produits/img/xl/carte-postale-lagon-tahiti-et-ses-iles-cp277--25430.jpg,Carte Postale Lagon Tahiti Et Ses îles Cp277 - La Boutique du Monoi de  Tahiti,carte postale,./final/img_0000599.jpg,1,img_0000005.jpg,./carte postale/img_0000005.jpg
img_0000600.jpg,http://delffacile.weebly.com/uploads/2/5/4/0/25404045/9876556.jpg?458,La carte postale - Le DELF c'est facile!,carte postale,./final/img_0000600.jpg,1,img_0000006.jpg,./carte postale/img_0000006.jpg
img_0000601.jpg,https://loctanphare.com/wp-content/uploads/2018/12/recto-cp-cord.png,Carte postale Cordouan - Loctanphare,carte postale,./final/img_0000601.jpg,1,img_0000007.jpg,./carte postale/img_0000007.jpg
img_0000602.jpg,https://haut-poitou.fr/wp-content/uploads/2018/10/carte-postale-BORDS-DIVE2.jpg,Carte postale - Vignoble en Haut-Poitou - Hop ! L'annuaire du Haut-Poitou,carte postale,./final/img_0000602.jpg,1,img_0000010.jpg,./carte postale/img_0000010.jpg
img_0000603.jpg,https://www.edition-originale.com/media/h-3000-lambert_jean-clarence_carte-postale-autographe-signee-adressee-a-georges-raillard_1967_edition-originale_autographe_1_67959.jpg,LAMBERT : Carte postale autographe signée adressée à Georges Raillard -  Autographe Edition Originale - Edition-Originale.com,carte postale,./final/img_0000603.jpg,1,img_0000012.jpg,./carte postale/img_0000012.jpg
img_0000604.jpg,https://www.fizzer.com/wp-content/uploads/carte-postale-prague-fizzer.jpg,Quel est le format d'une carte postale ? | Fizzer,carte postale,./final/img_0000604.jpg,1,img_0000013.jpg,./carte postale/img_0000013.jpg
img_0000605.jpg,https://www.scrapmalin.com/pub/catalogue/tampons_encres/tampons_montes_sur_bois/fonds_bordures_coins_cadres/72202-1.jpg,Tampon bois - Carte postale - 62 x 98 cm - Scrapmalin,carte postale,./final/img_0000605.jpg,1,img_0000014.jpg,./carte postale/img_0000014.jpg
img_0000606.jpg,https://boutique.zoobeauval.com/1620-large_default/carte-postale-white-wolf.jpg,Carte postale white wolf - La Boutique du ZooParc de Beauval,carte postale,./final/img_0000606.jpg,1,img_0000015.jpg,./carte postale/img_0000015.jpg
img_0000607.jpg,https://cdn.radiofrance.fr/s3/cruiser-production/2021/06/9ddf6d39-258d-4ef9-a6a8-b3dda86a9204/838_tour_eiffel_libonis_musee_carte_postale.jpg,"Serge Zeyons : ""La grande première de la carte postale illustrée en France  c'est ce qu'on appelle la Libonis de la Tour Eiffel de l'exposition de  1889"" - Ép. 5/14 - Nuit",carte postale,./final/img_0000607.jpg,1,img_0000016.jpg,./carte postale/img_0000016.jpg
img_0000608.jpg,https://lacrafterie.bzh/wp-content/uploads/2015/06/police-carte-postale-plan-table-love-airways.jpg,Cartes postales Plan de table – Love Airways – La Crafterie,carte postale,./final/img_0000608.jpg,1,img_0000017.jpg,./carte postale/img_0000017.jpg
img_0000609.jpg,https://d16n391k7whr4.cloudfront.net/images/_default_1/carte-postale-pia-hanne_texte_maison-dandoy.jpg?mtime=20190827163842,Un été de cartes postales - Maison Dandoy,carte postale,./final/img_0000609.jpg,1,img_0000018.jpg,./carte postale/img_0000018.jpg
img_0000610.jpg,https://ffplum.fr/images/Lettre-info/Avril-21/23-avril/carte_postale.png,Opération cartes postales : racontez vos rêves d'enfants à Madame la Maire  de Poitiers !,carte postale,./final/img_0000610.jpg,1,img_0000020.jpg,./carte postale/img_0000020.jpg
img_0000611.jpg,https://m.media-amazon.com/images/I/51iJwx5y8LL._AC_SX425_.jpg,Lot de 100 cartes postales blanches - Format A6 - 105 x 148 cm -  Imprimables - Construction solide - 300 g/m² : Amazon.fr: Fournitures de  bureau,carte postale,./final/img_0000611.jpg,1,img_0000021.jpg,./carte postale/img_0000021.jpg
img_0000612.jpg,https://www.popcarte.com/carte-postale/s--R0JhkIhP--/w_619f_1pl_backv_16/vacances-mer.jpg,Carte postale Vacances à la mer - Popcarte,carte postale,./final/img_0000612.jpg,1,img_0000022.jpg,./carte postale/img_0000022.jpg
img_0000613.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRI4urPr-lE2PM83bUUSX5m3WR3iTDwVdvm4Q&usqp=CAU,La Carte postale Suivi d'un entretien inédit avec l'autrice Livre audio -  Anne Berest - Book d'Oreille,carte postale,./final/img_0000613.jpg,1,img_0000023.jpg,./carte postale/img_0000023.jpg
img_0000614.jpg,https://www.mypostcard.com/modules/design-shop/img/postcard_backside_landscape_FR.jpg,Cheers! | Vraies cartes postales en ligne,carte postale,./final/img_0000614.jpg,1,img_0000028.jpg,./carte postale/img_0000028.jpg
img_0000615.jpg,https://pictures.abebooks.com/inventory/30063871546_2.jpg,Carte Postale Moderne Schrompf: Manuscrit&nbsp;/&nbsp;Papier&nbsp;ancien |  CPAPHIL,carte postale,./final/img_0000615.jpg,1,img_0000029.jpg,./carte postale/img_0000029.jpg
img_0000616.jpg,https://www.delcampe.net/static/img_large/auction/000/601/734/067_002.jpg?v=1,Autres - Carte postale. CPM. Maroc Chefchaouen la mosquée et une ruelle.  Cachet de Fès.,carte postale,./final/img_0000616.jpg,1,img_0000030.jpg,./carte postale/img_0000030.jpg
img_0000617.jpg,https://t3.ldh.be/azdz9n8rOL1ZY_dgCnStb-fa5qc=/620x310/5d1cfb779978e215c7542b38.jpg,"Finie la corvée ""carte postale"" - DH Les Sports+",carte postale,./final/img_0000617.jpg,1,img_0000031.jpg,./carte postale/img_0000031.jpg
img_0000618.jpg,https://marcel-travelposters.com/2844-large_default/carte-postale-marseille-le-vieux-port.jpg,"Cartes Postales Marcel MARSEILLE ""Le Vieux Port""",carte postale,./final/img_0000618.jpg,1,img_0000032.jpg,./carte postale/img_0000032.jpg
img_0000619.jpg,https://www.hironwoodseditions.com/files/subscribers/62e08554-f38c-4fc1-b98e-ea3c73192fc7/sites/08140000-568f-0050-780f-08d761096111/products/529d12ce-2bd2-43ad-9e12-d2496487aadf/carte-dos-affranchie-F_xlarge.png?stamp=637211503341395736,Carte postale en bois portrait de chouette,carte postale,./final/img_0000619.jpg,1,img_0000034.jpg,./carte postale/img_0000034.jpg
img_0000620.jpg,https://pp.eoz.eu/img/cms/Guide/570x350_0000_cartepostale_5_1.jpg,La carte postale marketing : un outil de communication puissant,carte postale,./final/img_0000620.jpg,1,img_0000036.jpg,./carte postale/img_0000036.jpg
img_0000621.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToE8evboEHwuOZXyM3h9VBRMSZYkUZbJvqlQ&usqp=CAU,La carte postale version 2.0 - Boursorama,carte postale,./final/img_0000621.jpg,1,img_0000037.jpg,./carte postale/img_0000037.jpg
img_0000622.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSLX5yTg1KZjTg99Rf7o1TxnhG_G-tkEez4Yw&usqp=CAU,Comment écrire une carte postale: 15 étapes,carte postale,./final/img_0000622.jpg,1,img_0000038.jpg,./carte postale/img_0000038.jpg
img_0000623.jpg,https://pastillesetpetitspois.fr/wp-content/uploads/2020/04/save-the-date-mariage-carte-postale-folk-1.jpg,Save the date carte postale,carte postale,./final/img_0000623.jpg,1,img_0000039.jpg,./carte postale/img_0000039.jpg
img_0000624.jpg,http://business.lesechos.fr/images/2019/11/07/332888_fizzer-l-appli-qui-ringardise-la-carte-postale-web-tete-0602175627778_1200x640.jpg,Fizzer l'appli qui ringardise la carte postale Actu,carte postale,./final/img_0000624.jpg,1,img_0000040.jpg,./carte postale/img_0000040.jpg
img_0000625.jpg,https://media.lepetitsouk.fr/catalog/product/cache/dcbbefed18d2a982fc51f1a6516eafe1/1/6/16224_4.jpg,Carte postale polaroid no limit Pickmotion - Le petit Souk,carte postale,./final/img_0000625.jpg,1,img_0000041.jpg,./carte postale/img_0000041.jpg
img_0000626.jpg,https://www.delcampe.net/static/img_large/auction/001/019/632/225_002.jpg?v=1,Tunisie - CARTE POSTALE - TUNISIE - PROTECTORAT FRANCAIS - MUNICIPALITE ET  COMMISSARIAT DE POLICE DE SOUK EL ARBA - ANIMEE,carte postale,./final/img_0000626.jpg,1,img_0000043.jpg,./carte postale/img_0000043.jpg
img_0000627.jpg,https://files.liveworksheets.com/def_files/2020/12/29/12292053221139341/12292053221139341001.jpg,La carte postale - 1 worksheet,carte postale,./final/img_0000627.jpg,1,img_0000045.jpg,./carte postale/img_0000045.jpg
img_0000628.jpg,https://data.pixiz.com/output/preview/400x400/2/1/1/2/2112_42add.jpg,Montage photo Carte postale - Pixiz,carte postale,./final/img_0000628.jpg,1,img_0000046.jpg,./carte postale/img_0000046.jpg
img_0000629.jpg,https://www.wanty.eu/wp-content/uploads/2020/08/03_Carte-postale_Wantyx_verso.jpg,Wantyx nous a envoyé une carte postale... - Wanty,carte postale,./final/img_0000629.jpg,1,img_0000049.jpg,./carte postale/img_0000049.jpg
img_0000630.jpg,https://www.babelio.com/users/liste_les-cartes-postales-dans-la-litterature_4813.jpeg,les cartes postales dans la littérature - Liste de 27 livres - Babelio,carte postale,./final/img_0000630.jpg,1,img_0000050.jpg,./carte postale/img_0000050.jpg
img_0000631.jpg,https://www.eoz.eu/c/65-dc_tpl_image_1_default/carte-postale.jpg,Impression de vos Cartes postales | Créer Personnaliser et Imprimer vos  Cartes en Ligne,carte postale,./final/img_0000631.jpg,1,img_0000051.jpg,./carte postale/img_0000051.jpg
img_0000632.jpg,https://cdn.radiofrance.fr/s3/cruiser-production/2021/10/4a0c862f-c151-42d9-9933-175f986de279/870x489_capture_decran_2021-10-10_112804.jpg,"La carte postale"" d'Anne BEREST aux éditions Grasset",carte postale,./final/img_0000632.jpg,1,img_0000052.jpg,./carte postale/img_0000052.jpg
img_0000633.jpg,https://www.genealogiequebec.com/blog/wp-content/uploads/2017/10/IMG78.jpg,Cartes postales - Généalogie et histoire du Québec,carte postale,./final/img_0000633.jpg,1,img_0000055.jpg,./carte postale/img_0000055.jpg
img_0000634.jpg,https://ds8cghjxt3ikg.cloudfront.net/actionheader/d/1280/bc2ed2de339be27d6ec2655b838b5084_5ea841fbef5b7.jpg,Imprimez vos plus belles photos sur tous supports,carte postale,./final/img_0000634.jpg,1,img_0000057.jpg,./carte postale/img_0000057.jpg
img_0000635.jpg,https://www.photoservice.com/p3/produits_photo/b/cartePostale_1.jpg,Créez votre Carte Postale Originale avec vos Photos en 3 Clics -  Photoservice,carte postale,./final/img_0000635.jpg,1,img_0000058.jpg,./carte postale/img_0000058.jpg
img_0000636.jpg,https://fitostic.com/wp-content/uploads/2021/12/Quelle-application-pour-envoyer-des-cartes-postales.jpg?v=1639550933,Comment Faire Une Carte Postale Numérique ?,carte postale,./final/img_0000636.jpg,1,img_0000060.jpg,./carte postale/img_0000060.jpg
img_0000637.jpg,https://img.over-blog-kiwi.com/1/49/02/11/20161205/ob_446bb7_carte-postale-recto-harry.png,Pour les 6° : Réaliser une carte postale - Bienvenue sur le blog du CDI du  Collège Saint Benoît,carte postale,./final/img_0000637.jpg,1,img_0000063.jpg,./carte postale/img_0000063.jpg
img_0000638.jpg,https://www.lopinion.ma/photo/art/grande/49587384-38529284.jpg?v=1599322838,La carte postale à l'ère du numérique,carte postale,./final/img_0000638.jpg,1,img_0000064.jpg,./carte postale/img_0000064.jpg
img_0000639.jpg,https://www.fizzer.com/wp-content/uploads/bb-plugin/cache/redaction-texte-en-ligne-1024x683-landscape.jpg,Carte postale photo | Fizzer,carte postale,./final/img_0000639.jpg,1,img_0000065.jpg,./carte postale/img_0000065.jpg
img_0000640.jpg,https://museedelacartepostale.fr/wp-content/uploads/2015/12/recto-carte-postale-avant-1904.jpg,Recto - verso | Musée de la Carte Postale,carte postale,./final/img_0000640.jpg,1,img_0000066.jpg,./carte postale/img_0000066.jpg
img_0000641.jpg,https://marcel-travelposters.com/2972-large_default/carte-postale-lille-la-grand-place.jpg,"Cartes Postales Marcel LILLE "" La Grand Place """,carte postale,./final/img_0000641.jpg,1,img_0000067.jpg,./carte postale/img_0000067.jpg
img_0000642.jpg,https://www.francetvinfo.fr/pictures/4ciUYc4iv0bjReoeozPW6RBSKpA/1200x675/2021/10/22/phpcwiVNj.jpg,https://www.francetvinfo.fr/pictures/4ciUYc4iv0bjReoeozPW6RBSKpA/1200x675/2021/10/22/phpcwiVNj.jpg,carte postale,./final/img_0000642.jpg,1,img_0000070.jpg,./carte postale/img_0000070.jpg
img_0000643.jpg,https://cdn.radiofrance.fr/s3/cruiser-production/2019/08/65b1e931-38c0-465a-bfa7-00338f5a0bf6/1136_dltamjmx0aael4p.jpg,La carte postale est morte vive la carte postale ressuscitée par la magie  du numérique,carte postale,./final/img_0000643.jpg,1,img_0000071.jpg,./carte postale/img_0000071.jpg
img_0000644.jpg,https://images.squarespace-cdn.com/content/v1/5db8034696c4c41dd79bf7e5/1601541492374-T7QDY770QZF45XF57B2A/carte+postale+site1.jpg?format=1000w,Carte postale en bois — Les Spirales d'Elise,carte postale,./final/img_0000644.jpg,1,img_0000072.jpg,./carte postale/img_0000072.jpg
img_0000645.jpg,https://i.notretemps.com/1800x0/smart/2020/08/04/jenvoie-une-vraie-carte-postale-a-mes-proches-avec-.jpg,https://i.notretemps.com/1800x0/smart/2020/08/04/jenvoie-une-vraie-carte-postale-a-mes-proches-avec-.jpg,carte postale,./final/img_0000645.jpg,1,img_0000073.jpg,./carte postale/img_0000073.jpg
img_0000646.jpg,https://cdn.radiofrance.fr/s3/cruiser-production/2019/08/ca7657d4-3df6-478d-a98c-d5422cae7200/860_vichy.jpg,Vichy : une carte postale pour inviter Emmanuel Macron,carte postale,./final/img_0000646.jpg,1,img_0000075.jpg,./carte postale/img_0000075.jpg
img_0000647.jpg,https://papapositive.fr/wp-content/uploads/2019/12/2-3.png,La carte postale à votre enfant (un exercice fabuleux pour toute la  famille) – Papa positive !,carte postale,./final/img_0000647.jpg,1,img_0000076.jpg,./carte postale/img_0000076.jpg
img_0000648.jpg,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHnBuK6FNAmz4QA3mgaNcqaHZuSIW7RwhTKg&usqp=CAU,Carte postale,carte postale,./final/img_0000648.jpg,1,img_0000077.jpg,./carte postale/img_0000077.jpg
img_0000649.jpg,https://www.lacave-id.fr/wp-content/uploads/2022/03/20220222_175341-scaled.jpg,Carte postale (A6) + Enveloppe - Série DAHLENHEIM - Eglise & puits - La  Cave à Idées,carte postale,./final/img_0000649.jpg,1,img_0000080.jpg,./carte postale/img_0000080.jpg
img_0000650.jpg,https://i.ebayimg.com/images/g/ZXsAAOSw6HNbaZDU/s-l300.jpg,France Prêt A Poster Carte Postale Whitbread | eBay,carte postale,./final/img_0000650.jpg,1,img_0000081.jpg,./carte postale/img_0000081.jpg
img_0000651.jpg,https://fr.shopping.rakuten.com/photo/845842009_ML.jpg,carte postale ancienne france correspondance familiale seconde guerre  mondiale entier postal ref yvert et tellier sans valeur cp1- oblitération  du 10/10/1940 | Rakuten,carte postale,./final/img_0000651.jpg,1,img_0000086.jpg,./carte postale/img_0000086.jpg
img_0000652.jpg,https://www.fizzer.com/wp-content/uploads/bb-plugin/cache/fizzer-avril-2020-64-2-600x429-landscape.jpg,Fizzer - Vos photos en cartes personnalisées | Fizzer,carte postale,./final/img_0000652.jpg,1,img_0000089.jpg,./carte postale/img_0000089.jpg
img_0000653.jpg,https://france3-regions.francetvinfo.fr/image/9zY9TVJEAlWbV91LFGtLWBavP34/930x620/regions/2020/06/09/5edf80d9197eb_carte_postale_marseille_mamie-4271654.jpg,Marseille : une mamie envoie une carte postale aux policiers pour leur  témoigner sa solidarité,carte postale,./final/img_0000653.jpg,1,img_0000090.jpg,./carte postale/img_0000090.jpg
